,time,KWH
2741,2006/5/3 5:59,0
2742,2006/5/3 6:59,0
2743,2006/5/3 7:59,0
2744,2006/5/3 8:59,0
2745,2006/5/3 9:59,0
2746,2006/5/3 10:59,42.5
2747,2006/5/3 11:59,26
2748,2006/5/3 12:59,66.25
2749,2006/5/3 13:59,35.75
2750,2006/5/3 14:59,34.5
2751,2006/5/3 15:59,59.25
2752,2006/5/3 16:59,43
2753,2006/5/3 17:59,75.75
2754,2006/5/3 18:59,104.5
2755,2006/5/3 19:59,50.25
2756,2006/5/3 20:59,81.75
2757,2006/5/3 21:59,56.75
2758,2006/5/3 22:59,36.5
2759,2006/5/3 23:59,51.5
2760,2006/5/4 0:59,66.75
2761,2006/5/4 1:59,16.25
2762,2006/5/4 2:59,32.25
2763,2006/5/4 3:59,0
2764,2006/5/4 4:59,0
2765,2006/5/4 5:59,216.5
2766,2006/5/4 6:59,2900
2767,2006/5/4 7:59,3745
2768,2006/5/4 8:59,3710
2769,2006/5/4 9:59,3727.5
2770,2006/5/4 10:59,3602.5
2771,2006/5/4 11:59,3635
2772,2006/5/4 12:59,3535
2773,2006/5/4 13:59,3595
2774,2006/5/4 14:59,3820
2775,2006/5/4 15:59,3782.5
2776,2006/5/4 16:59,3810
2777,2006/5/4 17:59,3730
2778,2006/5/4 18:59,3697.5
2779,2006/5/4 19:59,3507.5
2780,2006/5/4 20:59,3400
2781,2006/5/4 21:59,3545
2782,2006/5/4 22:59,3740
2783,2006/5/4 23:59,3645
2784,2006/5/5 0:59,3665
2785,2006/5/5 1:59,3627.5
2786,2006/5/5 2:59,3627.5
2787,2006/5/5 3:59,3590
2788,2006/5/5 4:59,3485
2789,2006/5/5 5:59,3477.5
2790,2006/5/5 6:59,3737.5
2791,2006/5/5 7:59,3697.5
2792,2006/5/5 8:59,3712.5
2793,2006/5/5 9:59,3702.5
2794,2006/5/5 10:59,3545
2795,2006/5/5 11:59,3535
2796,2006/5/5 12:59,3462.5
2797,2006/5/5 13:59,3580
2798,2006/5/5 14:59,3712.5
2799,2006/5/5 15:59,3680
2800,2006/5/5 16:59,3712.5
2801,2006/5/5 17:59,3680
2802,2006/5/5 18:59,3575
2803,2006/5/5 19:59,3487.5
2804,2006/5/5 20:59,3350
2805,2006/5/5 21:59,3557.5
2806,2006/5/5 22:59,3737.5
2807,2006/5/5 23:59,3667.5
2808,2006/5/6 0:59,3677.5
2809,2006/5/6 1:59,3600
2810,2006/5/6 2:59,3575
2811,2006/5/6 3:59,3452.5
2812,2006/5/6 4:59,3367.5
2813,2006/5/6 5:59,3315
2814,2006/5/6 6:59,3595
2815,2006/5/6 7:59,3570
2816,2006/5/6 8:59,3662.5
2817,2006/5/6 9:59,3667.5
2818,2006/5/6 10:59,3602.5
2819,2006/5/6 11:59,3530
2820,2006/5/6 12:59,3462.5
2821,2006/5/6 13:59,3537.5
2822,2006/5/6 14:59,3710
2823,2006/5/6 15:59,3677.5
2824,2006/5/6 16:59,3737.5
2825,2006/5/6 17:59,3677.5
2826,2006/5/6 18:59,3537.5
2827,2006/5/6 19:59,3415
2828,2006/5/6 20:59,3397.5
2829,2006/5/6 21:59,3592.5
2830,2006/5/6 22:59,3717.5
2831,2006/5/6 23:59,3647.5
2832,2006/5/7 0:59,3605
2833,2006/5/7 1:59,3562.5
2834,2006/5/7 2:59,3535
2835,2006/5/7 3:59,3387.5
2836,2006/5/7 4:59,3325
2837,2006/5/7 5:59,3320
2838,2006/5/7 6:59,3642.5
2839,2006/5/7 7:59,3635
2840,2006/5/7 8:59,3670
2841,2006/5/7 9:59,3617.5
2842,2006/5/7 10:59,3465
2843,2006/5/7 11:59,3550
2844,2006/5/7 12:59,3487.5
2845,2006/5/7 13:59,3525
2846,2006/5/7 14:59,3715
2847,2006/5/7 15:59,3697.5
2848,2006/5/7 16:59,3717.5
2849,2006/5/7 17:59,3672.5
2850,2006/5/7 18:59,3650
2851,2006/5/7 19:59,3532.5
2852,2006/5/7 20:59,3462.5
2853,2006/5/7 21:59,3592.5
2854,2006/5/7 22:59,3760
2855,2006/5/7 23:59,3727.5
2856,2006/5/8 0:59,3757.5
2857,2006/5/8 1:59,3667.5
2858,2006/5/8 2:59,3637.5
2859,2006/5/8 3:59,3555
2860,2006/5/8 4:59,3392.5
2861,2006/5/8 5:59,3415
2862,2006/5/8 6:59,3702.5
2863,2006/5/8 7:59,3665
2864,2006/5/8 8:59,3722.5
2865,2006/5/8 9:59,3670
2866,2006/5/8 10:59,3587.5
2867,2006/5/8 11:59,3562.5
2868,2006/5/8 12:59,3430
2869,2006/5/8 13:59,3512.5
2870,2006/5/8 14:59,3722.5
2871,2006/5/8 15:59,3690
2872,2006/5/8 16:59,3707.5
2873,2006/5/8 17:59,3620
2874,2006/5/8 18:59,3557.5
2875,2006/5/8 19:59,3457.5
2876,2006/5/8 20:59,3387.5
2877,2006/5/8 21:59,3565
2878,2006/5/8 22:59,3760
2879,2006/5/8 23:59,3720
2880,2006/5/9 0:59,3730
2881,2006/5/9 1:59,3672.5
2882,2006/5/9 2:59,3650
2883,2006/5/9 3:59,3557.5
2884,2006/5/9 4:59,3400
2885,2006/5/9 5:59,3435
2886,2006/5/9 6:59,3730
2887,2006/5/9 7:59,3757.5
2888,2006/5/9 8:59,3725
2889,2006/5/9 9:59,3680
2890,2006/5/9 10:59,3557.5
2891,2006/5/9 11:59,3457.5
2892,2006/5/9 12:59,3392.5
2893,2006/5/9 13:59,3420
2894,2006/5/9 14:59,3670
2895,2006/5/9 15:59,3672.5
2896,2006/5/9 16:59,3727.5
2897,2006/5/9 17:59,3660
2898,2006/5/9 18:59,3640
2899,2006/5/9 19:59,3472.5
2900,2006/5/9 20:59,3340
2901,2006/5/9 21:59,3537.5
2902,2006/5/9 22:59,3707.5
2903,2006/5/9 23:59,3680
2904,2006/5/10 0:59,3652.5
2905,2006/5/10 1:59,3482.5
2906,2006/5/10 2:59,3425
2907,2006/5/10 3:59,3320
2908,2006/5/10 4:59,3257.5
2909,2006/5/10 5:59,3280
2910,2006/5/10 6:59,3555
2911,2006/5/10 7:59,3612.5
2912,2006/5/10 8:59,3632.5
2913,2006/5/10 9:59,3575
2914,2006/5/10 10:59,3510
2915,2006/5/10 11:59,3492.5
2916,2006/5/10 12:59,3357.5
2917,2006/5/10 13:59,3425
2918,2006/5/10 14:59,3675
2919,2006/5/10 15:59,3715
2920,2006/5/10 16:59,3720
2921,2006/5/10 17:59,3657.5
2922,2006/5/10 18:59,3700
2923,2006/5/10 19:59,3597.5
2924,2006/5/10 20:59,3400
2925,2006/5/10 21:59,3602.5
2926,2006/5/10 22:59,3757.5
2927,2006/5/10 23:59,3685
2928,2006/5/11 0:59,3660
2929,2006/5/11 1:59,3607.5
2930,2006/5/11 2:59,3572.5
2931,2006/5/11 3:59,3462.5
2932,2006/5/11 4:59,3367.5
2933,2006/5/11 5:59,3390
2934,2006/5/11 6:59,3720
2935,2006/5/11 7:59,3670
2936,2006/5/11 8:59,3730
2937,2006/5/11 9:59,3655
2938,2006/5/11 10:59,3592.5
2939,2006/5/11 11:59,3560
2940,2006/5/11 12:59,3465
2941,2006/5/11 13:59,3585
2942,2006/5/11 14:59,3795
2943,2006/5/11 15:59,3780
2944,2006/5/11 16:59,3785
2945,2006/5/11 17:59,3780
2946,2006/5/11 18:59,3747.5
2947,2006/5/11 19:59,3680
2948,2006/5/11 20:59,3527.5
2949,2006/5/11 21:59,3622.5
2950,2006/5/11 22:59,3855
2951,2006/5/11 23:59,3837.5
2952,2006/5/12 0:59,3817.5
2953,2006/5/12 1:59,3730
2954,2006/5/12 2:59,3687.5
2955,2006/5/12 3:59,3580
2956,2006/5/12 4:59,3475
2957,2006/5/12 5:59,3492.5
2958,2006/5/12 6:59,3747.5
2959,2006/5/12 7:59,3727.5
2960,2006/5/12 8:59,3770
2961,2006/5/12 9:59,3697.5
2962,2006/5/12 10:59,3600
2963,2006/5/12 11:59,3495
2964,2006/5/12 12:59,3447.5
2965,2006/5/12 13:59,3485
2966,2006/5/12 14:59,3745
2967,2006/5/12 15:59,3792.5
2968,2006/5/12 16:59,3825
2969,2006/5/12 17:59,3775
2970,2006/5/12 18:59,3760
2971,2006/5/12 19:59,3572.5
2972,2006/5/12 20:59,3425
2973,2006/5/12 21:59,3640
2974,2006/5/12 22:59,3802.5
2975,2006/5/12 23:59,3737.5
2976,2006/5/13 0:59,3745
2977,2006/5/13 1:59,3692.5
2978,2006/5/13 2:59,3677.5
2979,2006/5/13 3:59,3500
2980,2006/5/13 4:59,3362.5
2981,2006/5/13 5:59,3395
2982,2006/5/13 6:59,3780
2983,2006/5/13 7:59,3730
2984,2006/5/13 8:59,3762.5
2985,2006/5/13 9:59,3755
2986,2006/5/13 10:59,3652.5
2987,2006/5/13 11:59,3617.5
2988,2006/5/13 12:59,3520
2989,2006/5/13 13:59,3575
2990,2006/5/13 14:59,3777.5
2991,2006/5/13 15:59,3762.5
2992,2006/5/13 16:59,3785
2993,2006/5/13 17:59,3722.5
2994,2006/5/13 18:59,3687.5
2995,2006/5/13 19:59,3547.5
2996,2006/5/13 20:59,3462.5
2997,2006/5/13 21:59,3675
2998,2006/5/13 22:59,3802.5
2999,2006/5/13 23:59,3770
3000,2006/5/14 0:59,3787.5
3001,2006/5/14 1:59,3720
3002,2006/5/14 2:59,3687.5
3003,2006/5/14 3:59,3565
3004,2006/5/14 4:59,3415
3005,2006/5/14 5:59,3447.5
3006,2006/5/14 6:59,3775
3007,2006/5/14 7:59,3727.5
3008,2006/5/14 8:59,3762.5
3009,2006/5/14 9:59,3727.5
3010,2006/5/14 10:59,3627.5
3011,2006/5/14 11:59,3587.5
3012,2006/5/14 12:59,3557.5
3013,2006/5/14 13:59,3632.5
3014,2006/5/14 14:59,3712.5
3015,2006/5/14 15:59,3735
3016,2006/5/14 16:59,3755
3017,2006/5/14 17:59,3657.5
3018,2006/5/14 18:59,3587.5
3019,2006/5/14 19:59,3430
3020,2006/5/14 20:59,3367.5
3021,2006/5/14 21:59,3580
3022,2006/5/14 22:59,3750
3023,2006/5/14 23:59,3717.5
3024,2006/5/15 0:59,3707.5
3025,2006/5/15 1:59,3690
3026,2006/5/15 2:59,3640
3027,2006/5/15 3:59,3502.5
3028,2006/5/15 4:59,3337.5
3029,2006/5/15 5:59,3355
3030,2006/5/15 6:59,3670
3031,2006/5/15 7:59,3705
3032,2006/5/15 8:59,3665
3033,2006/5/15 9:59,3650
3034,2006/5/15 10:59,3580
3035,2006/5/15 11:59,3562.5
3036,2006/5/15 12:59,3482.5
3037,2006/5/15 13:59,3602.5
3038,2006/5/15 14:59,3712.5
3039,2006/5/15 15:59,3705
3040,2006/5/15 16:59,3732.5
3041,2006/5/15 17:59,3700
3042,2006/5/15 18:59,3665
3043,2006/5/15 19:59,3522.5
3044,2006/5/15 20:59,3465
3045,2006/5/15 21:59,3602.5
3046,2006/5/15 22:59,3802.5
3047,2006/5/15 23:59,3780
3048,2006/5/16 0:59,3760
3049,2006/5/16 1:59,3700
3050,2006/5/16 2:59,3662.5
3051,2006/5/16 3:59,3567.5
3052,2006/5/16 4:59,3452.5
3053,2006/5/16 5:59,3425
3054,2006/5/16 6:59,3712.5
3055,2006/5/16 7:59,3777.5
3056,2006/5/16 8:59,3762.5
3057,2006/5/16 9:59,3725
3058,2006/5/16 10:59,3627.5
3059,2006/5/16 11:59,3605
3060,2006/5/16 12:59,3475
3061,2006/5/16 13:59,3557.5
3062,2006/5/16 14:59,3770
3063,2006/5/16 15:59,3765
3064,2006/5/16 16:59,3760
3065,2006/5/16 17:59,3647.5
3066,2006/5/16 18:59,3670
3067,2006/5/16 19:59,3562.5
3068,2006/5/16 20:59,3507.5
3069,2006/5/16 21:59,3647.5
3070,2006/5/16 22:59,3800
3071,2006/5/16 23:59,3720
3072,2006/5/17 0:59,3682.5
3073,2006/5/17 1:59,3682.5
3074,2006/5/17 2:59,3607.5
3075,2006/5/17 3:59,3522.5
3076,2006/5/17 4:59,3375
3077,2006/5/17 5:59,3370
3078,2006/5/17 6:59,3680
3079,2006/5/17 7:59,3695
3080,2006/5/17 8:59,3705
3081,2006/5/17 9:59,3587.5
3082,2006/5/17 10:59,1780
3083,2006/5/17 11:59,3527.5
3084,2006/5/17 12:59,3410
3085,2006/5/17 13:59,3452.5
3086,2006/5/17 14:59,3672.5
3087,2006/5/17 15:59,3675
3088,2006/5/17 16:59,3705
3089,2006/5/17 17:59,3620
3090,2006/5/17 18:59,3617.5
3091,2006/5/17 19:59,3450
3092,2006/5/17 20:59,3357.5
3093,2006/5/17 21:59,3575
3094,2006/5/17 22:59,3697.5
3095,2006/5/17 23:59,3685
3096,2006/5/18 0:59,3625
3097,2006/5/18 1:59,3577.5
3098,2006/5/18 2:59,3562.5
3099,2006/5/18 3:59,3460
3100,2006/5/18 4:59,3342.5
3101,2006/5/18 5:59,3377.5
3102,2006/5/18 6:59,3605
3103,2006/5/18 7:59,3627.5
3104,2006/5/18 8:59,3680
3105,2006/5/18 9:59,3587.5
3106,2006/5/18 10:59,2640
3107,2006/5/18 11:59,3597.5
3108,2006/5/18 12:59,3455
3109,2006/5/18 13:59,3460
3110,2006/5/18 14:59,3632.5
3111,2006/5/18 15:59,3682.5
3112,2006/5/18 16:59,3695
3113,2006/5/18 17:59,3675
3114,2006/5/18 18:59,3642.5
3115,2006/5/18 19:59,3540
3116,2006/5/18 20:59,3475
3117,2006/5/18 21:59,3545
3118,2006/5/18 22:59,3787.5
3119,2006/5/18 23:59,3750
3120,2006/5/19 0:59,3695
3121,2006/5/19 1:59,3635
3122,2006/5/19 2:59,3610
3123,2006/5/19 3:59,3525
3124,2006/5/19 4:59,3390
3125,2006/5/19 5:59,3347.5
3126,2006/5/19 6:59,3642.5
3127,2006/5/19 7:59,3692.5
3128,2006/5/19 8:59,3737.5
3129,2006/5/19 9:59,3690
3130,2006/5/19 10:59,3595
3131,2006/5/19 11:59,3532.5
3132,2006/5/19 12:59,3375
3133,2006/5/19 13:59,3477.5
3134,2006/5/19 14:59,3692.5
3135,2006/5/19 15:59,3710
3136,2006/5/19 16:59,3732.5
3137,2006/5/19 17:59,3707.5
3138,2006/5/19 18:59,3712.5
3139,2006/5/19 19:59,3555
3140,2006/5/19 20:59,3465
3141,2006/5/19 21:59,3567.5
3142,2006/5/19 22:59,3775
3143,2006/5/19 23:59,3752.5
3144,2006/5/20 0:59,3730
3145,2006/5/20 1:59,3685
3146,2006/5/20 2:59,3647.5
3147,2006/5/20 3:59,3602.5
3148,2006/5/20 4:59,3467.5
3149,2006/5/20 5:59,3445
3150,2006/5/20 6:59,3682.5
3151,2006/5/20 7:59,3630
3152,2006/5/20 8:59,3650
3153,2006/5/20 9:59,3647.5
3154,2006/5/20 10:59,3570
3155,2006/5/20 11:59,3462.5
3156,2006/5/20 12:59,3370
3157,2006/5/20 13:59,3470
3158,2006/5/20 14:59,3640
3159,2006/5/20 15:59,3625
3160,2006/5/20 16:59,3612.5
3161,2006/5/20 17:59,3567.5
3162,2006/5/20 18:59,3590
3163,2006/5/20 19:59,3512.5
3164,2006/5/20 20:59,3380
3165,2006/5/20 21:59,3497.5
3166,2006/5/20 22:59,3697.5
3167,2006/5/20 23:59,3672.5
3168,2006/5/21 0:59,3652.5
3169,2006/5/21 1:59,3625
3170,2006/5/21 2:59,3577.5
3171,2006/5/21 3:59,3515
3172,2006/5/21 4:59,3400
3173,2006/5/21 5:59,3332.5
3174,2006/5/21 6:59,3650
3175,2006/5/21 7:59,3680
3176,2006/5/21 8:59,3705
3177,2006/5/21 9:59,3655
3178,2006/5/21 10:59,3627.5
3179,2006/5/21 11:59,3517.5
3180,2006/5/21 12:59,3427.5
3181,2006/5/21 13:59,3497.5
3182,2006/5/21 14:59,3722.5
3183,2006/5/21 15:59,3677.5
3184,2006/5/21 16:59,3695
3185,2006/5/21 17:59,3645
3186,2006/5/21 18:59,3582.5
3187,2006/5/21 19:59,3480
3188,2006/5/21 20:59,3407.5
3189,2006/5/21 21:59,3482.5
3190,2006/5/21 22:59,3652.5
3191,2006/5/21 23:59,3642.5
3192,2006/5/22 0:59,3635
3193,2006/5/22 1:59,3545
3194,2006/5/22 2:59,3537.5
3195,2006/5/22 3:59,3457.5
3196,2006/5/22 4:59,3310
3197,2006/5/22 5:59,3330
3198,2006/5/22 6:59,3662.5
3199,2006/5/22 7:59,3707.5
3200,2006/5/22 8:59,3647.5
3201,2006/5/22 9:59,3602.5
3202,2006/5/22 10:59,3527.5
3203,2006/5/22 11:59,1772.5
3204,2006/5/22 12:59,0
3205,2006/5/22 13:59,0
3206,2006/5/22 14:59,0
3207,2006/5/22 15:59,0
3208,2006/5/22 16:59,0
3209,2006/5/22 17:59,1815
3210,2006/5/22 18:59,3670
3211,2006/5/22 19:59,3540
3212,2006/5/22 20:59,3390
3213,2006/5/22 21:59,3545
3214,2006/5/22 22:59,3745
3215,2006/5/22 23:59,3697.5
3216,2006/5/23 0:59,3667.5
3217,2006/5/23 1:59,3632.5
3218,2006/5/23 2:59,3597.5
3219,2006/5/23 3:59,3532.5
3220,2006/5/23 4:59,3417.5
3221,2006/5/23 5:59,3412.5
3222,2006/5/23 6:59,3687.5
3223,2006/5/23 7:59,3635
3224,2006/5/23 8:59,3640
3225,2006/5/23 9:59,3650
3226,2006/5/23 10:59,3547.5
3227,2006/5/23 11:59,3552.5
3228,2006/5/23 12:59,3417.5
3229,2006/5/23 13:59,3415
3230,2006/5/23 14:59,3702.5
3231,2006/5/23 15:59,3722.5
3232,2006/5/23 16:59,3760
3233,2006/5/23 17:59,3750
3234,2006/5/23 18:59,3745
3235,2006/5/23 19:59,3645
3236,2006/5/23 20:59,3500
3237,2006/5/23 21:59,3570
3238,2006/5/23 22:59,3832.5
3239,2006/5/23 23:59,3810
3240,2006/5/24 0:59,3855
3241,2006/5/24 1:59,3775
3242,2006/5/24 2:59,3712.5
3243,2006/5/24 3:59,3657.5
3244,2006/5/24 4:59,3447.5
3245,2006/5/24 5:59,3362.5
3246,2006/5/24 6:59,3637.5
3247,2006/5/24 7:59,3715
3248,2006/5/24 8:59,3712.5
3249,2006/5/24 9:59,3665
3250,2006/5/24 10:59,3595
3251,2006/5/24 11:59,3590
3252,2006/5/24 12:59,3527.5
3253,2006/5/24 13:59,3562.5
3254,2006/5/24 14:59,3777.5
3255,2006/5/24 15:59,3817.5
3256,2006/5/24 16:59,3817.5
3257,2006/5/24 17:59,3765
3258,2006/5/24 18:59,3835
3259,2006/5/24 19:59,3682.5
3260,2006/5/24 20:59,3585
3261,2006/5/24 21:59,3575
3262,2006/5/24 22:59,3822.5
3263,2006/5/24 23:59,3792.5
3264,2006/5/25 0:59,3792.5
3265,2006/5/25 1:59,3687.5
3266,2006/5/25 2:59,3667.5
3267,2006/5/25 3:59,3632.5
3268,2006/5/25 4:59,3480
3269,2006/5/25 5:59,3445
3270,2006/5/25 6:59,3737.5
3271,2006/5/25 7:59,3822.5
3272,2006/5/25 8:59,3835
3273,2006/5/25 9:59,3747.5
3274,2006/5/25 10:59,3710
3275,2006/5/25 11:59,2752.5
3276,2006/5/25 12:59,3532.5
3277,2006/5/25 13:59,3630
3278,2006/5/25 14:59,3825
3279,2006/5/25 15:59,3837.5
3280,2006/5/25 16:59,3855
3281,2006/5/25 17:59,3802.5
3282,2006/5/25 18:59,3790
3283,2006/5/25 19:59,3657.5
3284,2006/5/25 20:59,3502.5
3285,2006/5/25 21:59,3677.5
3286,2006/5/25 22:59,3802.5
3287,2006/5/25 23:59,3757.5
3288,2006/5/26 0:59,3737.5
3289,2006/5/26 1:59,3660
3290,2006/5/26 2:59,3620
3291,2006/5/26 3:59,3502.5
3292,2006/5/26 4:59,3437.5
3293,2006/5/26 5:59,3417.5
3294,2006/5/26 6:59,3730
3295,2006/5/26 7:59,3707.5
3296,2006/5/26 8:59,3685
3297,2006/5/26 9:59,3630
3298,2006/5/26 10:59,3540
3299,2006/5/26 11:59,2645
3300,2006/5/26 12:59,3460
3301,2006/5/26 13:59,3542.5
3302,2006/5/26 14:59,3762.5
3303,2006/5/26 15:59,3800
3304,2006/5/26 16:59,3782.5
3305,2006/5/26 17:59,3710
3306,2006/5/26 18:59,3762.5
3307,2006/5/26 19:59,3652.5
3308,2006/5/26 20:59,3530
3309,2006/5/26 21:59,3702.5
3310,2006/5/26 22:59,3857.5
3311,2006/5/26 23:59,3802.5
3312,2006/5/27 0:59,3717.5
3313,2006/5/27 1:59,3677.5
3314,2006/5/27 2:59,3660
3315,2006/5/27 3:59,3565
3316,2006/5/27 4:59,3445
3317,2006/5/27 5:59,3395
3318,2006/5/27 6:59,3660
3319,2006/5/27 7:59,3775
3320,2006/5/27 8:59,3840
3321,2006/5/27 9:59,3800
3322,2006/5/27 10:59,3777.5
3323,2006/5/27 11:59,3655
3324,2006/5/27 12:59,3565
3325,2006/5/27 13:59,3660
3326,2006/5/27 14:59,3932.5
3327,2006/5/27 15:59,3870
3328,2006/5/27 16:59,3860
3329,2006/5/27 17:59,3800
3330,2006/5/27 18:59,3867.5
3331,2006/5/27 19:59,3750
3332,2006/5/27 20:59,3595
3333,2006/5/27 21:59,3757.5
3334,2006/5/27 22:59,3892.5
3335,2006/5/27 23:59,3885
3336,2006/5/28 0:59,3852.5
3337,2006/5/28 1:59,3765
3338,2006/5/28 2:59,3750
3339,2006/5/28 3:59,3585
3340,2006/5/28 4:59,3560
3341,2006/5/28 5:59,3562.5
3342,2006/5/28 6:59,3862.5
3343,2006/5/28 7:59,3875
3344,2006/5/28 8:59,3855
3345,2006/5/28 9:59,3855
3346,2006/5/28 10:59,3690
3347,2006/5/28 11:59,3570
3348,2006/5/28 12:59,3602.5
3349,2006/5/28 13:59,3757.5
3350,2006/5/28 14:59,3932.5
3351,2006/5/28 15:59,3897.5
3352,2006/5/28 16:59,3890
3353,2006/5/28 17:59,3835
3354,2006/5/28 18:59,3870
3355,2006/5/28 19:59,3725
3356,2006/5/28 20:59,3582.5
3357,2006/5/28 21:59,3650
3358,2006/5/28 22:59,3865
3359,2006/5/28 23:59,3865
3360,2006/5/29 0:59,3837.5
3361,2006/5/29 1:59,3782.5
3362,2006/5/29 2:59,3727.5
3363,2006/5/29 3:59,3587.5
3364,2006/5/29 4:59,3472.5
3365,2006/5/29 5:59,3480
3366,2006/5/29 6:59,3780
3367,2006/5/29 7:59,3780
3368,2006/5/29 8:59,3812.5
3369,2006/5/29 9:59,3705
3370,2006/5/29 10:59,3715
3371,2006/5/29 11:59,3682.5
3372,2006/5/29 12:59,3535
3373,2006/5/29 13:59,3707.5
3374,2006/5/29 14:59,3812.5
3375,2006/5/29 15:59,3797.5
3376,2006/5/29 16:59,3805
3377,2006/5/29 17:59,3765
3378,2006/5/29 18:59,3772.5
3379,2006/5/29 19:59,3680
3380,2006/5/29 20:59,3560
3381,2006/5/29 21:59,3702.5
3382,2006/5/29 22:59,3832.5
3383,2006/5/29 23:59,3817.5
3384,2006/5/30 0:59,3780
3385,2006/5/30 1:59,3702.5
3386,2006/5/30 2:59,3695
3387,2006/5/30 3:59,3552.5
3388,2006/5/30 4:59,3445
3389,2006/5/30 5:59,3410
3390,2006/5/30 6:59,3745
3391,2006/5/30 7:59,3725
3392,2006/5/30 8:59,3740
3393,2006/5/30 9:59,3692.5
3394,2006/5/30 10:59,3577.5
3395,2006/5/30 11:59,3595
3396,2006/5/30 12:59,3475
3397,2006/5/30 13:59,3585
3398,2006/5/30 14:59,3817.5
3399,2006/5/30 15:59,3735
3400,2006/5/30 16:59,3730
3401,2006/5/30 17:59,3687.5
3402,2006/5/30 18:59,3660
3403,2006/5/30 19:59,3542.5
3404,2006/5/30 20:59,3467.5
3405,2006/5/30 21:59,3597.5
3406,2006/5/30 22:59,3770
3407,2006/5/30 23:59,3742.5
3408,2006/5/31 0:59,3672.5
3409,2006/5/31 1:59,3610
3410,2006/5/31 2:59,3607.5
3411,2006/5/31 3:59,3457.5
3412,2006/5/31 4:59,3402.5
3413,2006/5/31 5:59,3405
3414,2006/5/31 6:59,3780
3415,2006/5/31 7:59,3775
3416,2006/5/31 8:59,3742.5
3417,2006/5/31 9:59,3700
3418,2006/5/31 10:59,3640
3419,2006/5/31 11:59,3600
3420,2006/5/31 12:59,3482.5
3421,2006/5/31 13:59,3537.5
3422,2006/5/31 14:59,3797.5
3423,2006/5/31 15:59,3777.5
3424,2006/5/31 16:59,3790
3425,2006/5/31 17:59,3765
3426,2006/5/31 18:59,3770
3427,2006/5/31 19:59,3620
3428,2006/5/31 20:59,3487.5
3429,2006/5/31 21:59,3635
3430,2006/5/31 22:59,3785
3431,2006/5/31 23:59,3760
3432,2006/6/1 0:59,3750
3433,2006/6/1 1:59,3670
3434,2006/6/1 2:59,3585
3435,2006/6/1 3:59,3497.5
3436,2006/6/1 4:59,3437.5
3437,2006/6/1 5:59,3440
3438,2006/6/1 6:59,3707.5
3439,2006/6/1 7:59,3740
3440,2006/6/1 8:59,3722.5
3441,2006/6/1 9:59,3702.5
3442,2006/6/1 10:59,3595
3443,2006/6/1 11:59,3595
3444,2006/6/1 12:59,3510
3445,2006/6/1 13:59,3562.5
3446,2006/6/1 14:59,3750
3447,2006/6/1 15:59,3712.5
3448,2006/6/1 16:59,3727.5
3449,2006/6/1 17:59,3712.5
3450,2006/6/1 18:59,3725
3451,2006/6/1 19:59,3595
3452,2006/6/1 20:59,3440
3453,2006/6/1 21:59,3545
3454,2006/6/1 22:59,3735
3455,2006/6/1 23:59,3752.5
3456,2006/6/2 0:59,3735
3457,2006/6/2 1:59,3632.5
3458,2006/6/2 2:59,3557.5
3459,2006/6/2 3:59,3477.5
3460,2006/6/2 4:59,3355
3461,2006/6/2 5:59,3410
3462,2006/6/2 6:59,3697.5
3463,2006/6/2 7:59,3690
3464,2006/6/2 8:59,3697.5
3465,2006/6/2 9:59,3670
3466,2006/6/2 10:59,3670
3467,2006/6/2 11:59,3737.5
3468,2006/6/2 12:59,3597.5
3469,2006/6/2 13:59,3567.5
3470,2006/6/2 14:59,3835
3471,2006/6/2 15:59,3847.5
3472,2006/6/2 16:59,3772.5
3473,2006/6/2 17:59,3657.5
3474,2006/6/2 18:59,3722.5
3475,2006/6/2 19:59,3595
3476,2006/6/2 20:59,3427.5
3477,2006/6/2 21:59,3580
3478,2006/6/2 22:59,3782.5
3479,2006/6/2 23:59,3780
3480,2006/6/3 0:59,3740
3481,2006/6/3 1:59,3712.5
3482,2006/6/3 2:59,3660
3483,2006/6/3 3:59,3610
3484,2006/6/3 4:59,3395
3485,2006/6/3 5:59,3407.5
3486,2006/6/3 6:59,3737.5
3487,2006/6/3 7:59,3862.5
3488,2006/6/3 8:59,3860
3489,2006/6/3 9:59,3892.5
3490,2006/6/3 10:59,3670
3491,2006/6/3 11:59,3625
3492,2006/6/3 12:59,3515
3493,2006/6/3 13:59,3627.5
3494,2006/6/3 14:59,3837.5
3495,2006/6/3 15:59,3812.5
3496,2006/6/3 16:59,3830
3497,2006/6/3 17:59,3712.5
3498,2006/6/3 18:59,3782.5
3499,2006/6/3 19:59,3645
3500,2006/6/3 20:59,3520
3501,2006/6/3 21:59,3612.5
3502,2006/6/3 22:59,3797.5
3503,2006/6/3 23:59,3757.5
3504,2006/6/4 0:59,3740
3505,2006/6/4 1:59,3687.5
3506,2006/6/4 2:59,3635
3507,2006/6/4 3:59,3522.5
3508,2006/6/4 4:59,3392.5
3509,2006/6/4 5:59,3417.5
3510,2006/6/4 6:59,3712.5
3511,2006/6/4 7:59,3665
3512,2006/6/4 8:59,3710
3513,2006/6/4 9:59,3660
3514,2006/6/4 10:59,3580
3515,2006/6/4 11:59,3490
3516,2006/6/4 12:59,3447.5
3517,2006/6/4 13:59,3532.5
3518,2006/6/4 14:59,3707.5
3519,2006/6/4 15:59,3645
